"tablescraper-selected-row,""tablescraper-selected-row 2"",""tablescraper-selected-row href"",""tablescraper-selected-row src"",""tablescraper-selected-row 3"",""tablescraper-selected-row 4"",""tablescraper-selected-row 5"",""tablescraper-selected-row 6"",""tablescraper-selected-row src 2"""
"604,""DE FEZ SILLA Vicente"",""https://itra.run/RunnerSpace/DE%20FEZ%20SILLA.Vicente/31967"",""https://itra.run/images/member-pics/default.jpg"",""14:07:58"",""48"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"605,""KRAVCHENKO Dmitriy"",""https://itra.run/RunnerSpace/KRAVCHENKO.Dmitriy/1357571"",""https://itra.run/Files/Photos/pic37959_9e36869a.jpg"",""14:08:00"",""36"",""H"",""UKR"",""https://itra.run/images/CountryFlags/ua.svg"""
"606,""PEREZ Alberto"",""https://itra.run/RunnerSpace/PEREZ.Alberto/3710143"",""https://itra.run/Files/Photos/pic115849_7ef506df.jpg"",""14:08:29"",""39"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"607,""LUIS GABALDA JOSE MARIA"",""https://itra.run/RunnerSpace/LUIS%20GABALDA.JOSE%20MARIA/1832923"",""https://itra.run/images/member-pics/default.jpg"",""14:08:42"",""43"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"608,""Ledesma Ramos Eduardo"",""https://itra.run/RunnerSpace/Ledesma%20Ramos.Eduardo/1469353"",""https://itra.run/Files/Photos/pic73497_4a411a3d.jpg"",""14:09:18"",""29"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"609,""Beyer Emmanuel"",""https://itra.run/RunnerSpace/Beyer.Emmanuel/1615045"",""https://itra.run/images/member-pics/default.jpg"",""14:09:20"",""41"",""H"",""GER"",""https://itra.run/images/CountryFlags/de.svg"""
"610,""LOPEZ Jesus Maria"",""https://itra.run/RunnerSpace/LOPEZ.Jesus%20Maria/1312995"",""https://itra.run/Files/Photos/pic249721_44a388d6.jpg"",""14:09:24"",""42"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"611,""Cabello Ojeda Arnesio"",""https://itra.run/RunnerSpace/Cabello%20Ojeda.Arnesio/234875"",""https://itra.run/images/member-pics/default.jpg"",""14:09:41"",""50"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"612,""FOEST Joerg"",""https://itra.run/RunnerSpace/FOEST.Joerg/3059159"",""https://itra.run/images/member-pics/default.jpg"",""14:10:03"",""55"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"613,""LARUE Virginie"",""https://itra.run/RunnerSpace/LARUE.Virginie/10960"",""https://itra.run/Files/Photos/pic81555_93b03cfc.jpg"",""14:10:11"",""44"",""F"",""FRA"",""https://itra.run/images/CountryFlags/fr.svg"""
"614,""FRANCAIS Arnaud"",""https://itra.run/RunnerSpace/FRANCAIS.Arnaud/895889"",""https://itra.run/images/member-pics/default.jpg"",""14:10:12"",""46"",""H"",""FRA"",""https://itra.run/images/CountryFlags/fr.svg"""
"615,""BESNUS Emmanuel"",""https://itra.run/RunnerSpace/BESNUS.Emmanuel/43676"",""https://itra.run/images/member-pics/default.jpg"",""14:11:47"",""46"",""H"",""FRA"",""https://itra.run/images/CountryFlags/fr.svg"""
"616,""NAVACERRADA GONZALEZ Hector"",""https://itra.run/RunnerSpace/NAVACERRADA%20GONZALEZ.Hector/1500617"",""https://itra.run/images/member-pics/default.jpg"",""14:12:08"",""42"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"617,""ESCRIBANO MARTINEZ Alberto"",""https://itra.run/RunnerSpace/ESCRIBANO%20MARTINEZ.Alberto/759695"",""https://itra.run/images/member-pics/default.jpg"",""14:12:43"",""38"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"618,""LYNCH Tom"",""https://itra.run/RunnerSpace/LYNCH.Tom/867351"",""https://itra.run/images/member-pics/default.jpg"",""14:12:55"",""36"",""H"",""GBR"",""https://itra.run/images/CountryFlags/gb.svg"""
"619,""HECHT Andrea"",""https://itra.run/RunnerSpace/HECHT.Andrea/3059163"",""https://itra.run/images/member-pics/default.jpg"",""14:12:58"",""32"",""F"",""GER"",""https://itra.run/images/CountryFlags/de.svg"""
"620,""SUAREZ MARTIN Javi"",""https://itra.run/RunnerSpace/SUAREZ%20MARTIN.Javi/1001928"",""https://itra.run/images/member-pics/default.jpg"",""14:13:01"",""46"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"621,""DIAZ PALENZUELA Andres Zebenzui"",""https://itra.run/RunnerSpace/DIAZ%20PALENZUELA.Andres%20Zebenzui/551009"",""https://itra.run/images/member-pics/default.jpg"",""14:13:29"",""33"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"622,""ORDONEZ PEREA Carmelo"",""https://itra.run/RunnerSpace/ORDONEZ%20PEREA.Carmelo/2215233"",""https://itra.run/images/member-pics/default.jpg"",""14:13:56"",""37"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"623,""GORDON Margaret"",""https://itra.run/RunnerSpace/GORDON.Margaret/507025"",""https://itra.run/images/member-pics/default.jpg"",""14:14:11"",""44"",""F"",""USA"",""https://itra.run/images/CountryFlags/us.svg"""
"624,""HOUBEN Dave"",""https://itra.run/RunnerSpace/HOUBEN.Dave/1018055"",""https://itra.run/Files/Photos/pic64899_82aebc5d.jpg"",""14:14:25"",""34"",""H"",""NED"",""https://itra.run/images/CountryFlags/nl.svg"""
"625,""BRINGUE BEERINGS Abraham"",""https://itra.run/RunnerSpace/BRINGUE%20BEERINGS.Abraham/806900"",""https://itra.run/images/member-pics/default.jpg"",""14:14:32"",""31"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"626,""SALES BOYOLI Claudia IVONNE"",""https://itra.run/RunnerSpace/SALES%20BOYOLI.Claudia%20IVONNE/1519815"",""https://itra.run/Files/Photos/pic17519_090e1f44.jpg"",""14:14:34"",""46"",""F"",""MEX"",""https://itra.run/images/CountryFlags/mx.svg"""
"627,""MORENO MEDINA Faustino"",""https://itra.run/RunnerSpace/MORENO%20MEDINA.Faustino/160799"",""https://itra.run/images/member-pics/default.jpg"",""14:14:53"",""52"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"628,""SANTANA RIVERO Saul"",""https://itra.run/RunnerSpace/SANTANA%20RIVERO.Saul/587892"",""https://itra.run/images/member-pics/default.jpg"",""14:15:39"",""31"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"629,""Mehre Florian"",""https://itra.run/RunnerSpace/Mehre.Florian/2204441"",""https://itra.run/images/member-pics/default.jpg"",""14:16:12"",""32"",""H"",""GER"",""https://itra.run/images/CountryFlags/de.svg"""
"630,""GOMEZ Diego"",""https://itra.run/RunnerSpace/GOMEZ.Diego/1159271"",""https://itra.run/images/member-pics/default.jpg"",""14:16:18"",""26"",""H"",""MEX"",""https://itra.run/images/CountryFlags/mx.svg"""
"631,""PEREZ GARCIA Alberto"",""https://itra.run/RunnerSpace/PEREZ%20GARCIA.Alberto/1114863"",""https://itra.run/images/member-pics/default.jpg"",""14:16:42"",""29"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"632,""PEREZ BERNAL Ricardo"",""https://itra.run/RunnerSpace/PEREZ%20BERNAL.Ricardo/3059167"",""https://itra.run/images/member-pics/default.jpg"",""14:16:44"",""29"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"633,""CASTILLO ALBERT Luis Miguel"",""https://itra.run/RunnerSpace/CASTILLO%20ALBERT.Luis%20Miguel/2630575"",""https://itra.run/images/member-pics/default.jpg"",""14:16:45"",""34"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"634,""GONZALEZ GONZALEZ David"",""https://itra.run/RunnerSpace/GONZALEZ%20GONZALEZ.David/2630577"",""https://itra.run/images/member-pics/default.jpg"",""14:16:45"",""29"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"635,""TRUJILLO Sandra"",""https://itra.run/RunnerSpace/TRUJILLO.Sandra/3059169"",""https://itra.run/Files/Photos/pic220721_60ede141.jpg"",""14:17:05"",""33"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"636,""ALVAREZ TANAVANGSRI Jonatan"",""https://itra.run/RunnerSpace/ALVAREZ%20TANAVANGSRI.Jonatan/1556709"",""https://itra.run/images/member-pics/default.jpg"",""14:17:06"",""38"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"637,""HERNANDEZ ALVAREZ Roberto"",""https://itra.run/RunnerSpace/HERNANDEZ%20ALVAREZ.Roberto/631057"",""https://itra.run/images/member-pics/default.jpg"",""14:17:07"",""39"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"638,""PEREZ RODRIGUEZ Jorge Jesus"",""https://itra.run/RunnerSpace/PEREZ%20RODRIGUEZ.Jorge%20Jesus/423242"",""https://itra.run/images/member-pics/default.jpg"",""14:17:44"",""40"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"639,""BONIZZI Corrado"",""https://itra.run/RunnerSpace/BONIZZI.Corrado/21167"",""https://itra.run/images/member-pics/default.jpg"",""14:17:46"",""54"",""H"",""ITA"",""https://itra.run/images/CountryFlags/it.svg"""
"640,""Madrid Garcia Juan Carlos"",""https://itra.run/RunnerSpace/Madrid%20Garcia.Juan%20Carlos/637693"",""https://itra.run/images/member-pics/default.jpg"",""14:18:12"",""48"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"641,""ARTEAGA Ernesto"",""https://itra.run/RunnerSpace/ARTEAGA.Ernesto/2373711"",""https://itra.run/images/member-pics/default.jpg"",""14:19:17"",""51"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"642,""BIENCINTO Roberto"",""https://itra.run/RunnerSpace/BIENCINTO.Roberto/399758"",""https://itra.run/images/member-pics/default.jpg"",""14:19:40"",""42"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"643,""ZARATE CESAR"",""https://itra.run/RunnerSpace/ZARATE.CESAR/1711603"",""https://itra.run/images/member-pics/default.jpg"",""14:19:40"",""37"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"644,""MORENO MORATONA Susana"",""https://itra.run/RunnerSpace/MORENO%20MORATONA.Susana/2412077"",""https://itra.run/images/member-pics/default.jpg"",""14:19:43"",""45"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"645,""MONFORT SOLER Cesar"",""https://itra.run/RunnerSpace/MONFORT%20SOLER.Cesar/2412075"",""https://itra.run/images/member-pics/default.jpg"",""14:19:43"",""45"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"646,""SALIO KORTAZAR Xabier"",""https://itra.run/RunnerSpace/SALIO%20KORTAZAR.Xabier/1441283"",""https://itra.run/images/member-pics/default.jpg"",""14:19:57"",""32"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"647,""Blanco Vigil Jose Alfredo"",""https://itra.run/RunnerSpace/Blanco%20Vigil.Jose%20Alfredo/452186"",""https://itra.run/Files/Photos/pic97065_8af28f01.jpg"",""14:20:09"",""45"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"648,""BEISENHERZ Susanne"",""https://itra.run/RunnerSpace/BEISENHERZ.Susanne/512522"",""https://itra.run/images/member-pics/default.jpg"",""14:20:26"",""46"",""F"",""GER"",""https://itra.run/images/CountryFlags/de.svg"""
"649,""Boada Lodos Federico"",""https://itra.run/RunnerSpace/Boada%20Lodos.Federico/200244"",""https://itra.run/images/member-pics/default.jpg"",""14:20:54"",""41"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"650,""ARAGONES ROS Pep"",""https://itra.run/RunnerSpace/ARAGONES%20ROS.Pep/2103373"",""https://itra.run/images/member-pics/default.jpg"",""14:20:54"",""52"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"651,""Davies Mark"",""https://itra.run/RunnerSpace/Davies.Mark/340624"",""https://itra.run/Files/Photos/pic183089_eaf7a4d6.jpg"",""14:20:54"",""44"",""H"",""GBR"",""https://itra.run/images/CountryFlags/gb.svg"""
"652,""MEDINA MARTIN Jose"",""https://itra.run/RunnerSpace/MEDINA%20MARTIN.Jose/262970"",""https://itra.run/images/member-pics/default.jpg"",""14:21:15"",""46"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"653,""HERRERA RIVERO Ivan"",""https://itra.run/RunnerSpace/HERRERA%20RIVERO.Ivan/3059171"",""https://itra.run/images/member-pics/default.jpg"",""14:21:19"",""46"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"654,""SUAREZ NAVARRO Oliver"",""https://itra.run/RunnerSpace/SUAREZ%20NAVARRO.Oliver/12018"",""https://itra.run/images/member-pics/default.jpg"",""14:21:52"",""41"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"655,""ARMAS SANCHEZ Luz Maria"",""https://itra.run/RunnerSpace/ARMAS%20SANCHEZ.Luz%20Maria/273084"",""https://itra.run/images/member-pics/default.jpg"",""14:22:12"",""58"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"656,""CRUZ RODRIGUEZ Oliver Fermin"",""https://itra.run/RunnerSpace/CRUZ%20RODRIGUEZ.Oliver%20Fermin/1951051"",""https://itra.run/images/member-pics/default.jpg"",""14:23:06"",""31"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"657,""COSCOLIN LAINEZ Pablo"",""https://itra.run/RunnerSpace/COSCOLIN%20LAINEZ.Pablo/1422305"",""https://itra.run/images/member-pics/default.jpg"",""14:23:32"",""48"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"658,""Crouse Monika"",""https://itra.run/RunnerSpace/Crouse.Monika/582889"",""https://itra.run/Files/Photos/pic144293_00c31955.jpg"",""14:23:55"",""42"",""F"",""GBR"",""https://itra.run/images/CountryFlags/gb.svg"""
"659,""CEDRES ARMAS Alexis"",""https://itra.run/RunnerSpace/CEDRES%20ARMAS.Alexis/1681611"",""https://itra.run/images/member-pics/default.jpg"",""14:24:07"",""36"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"660,""DIAZ CAMACHO Alejandro"",""https://itra.run/RunnerSpace/DIAZ%20CAMACHO.Alejandro/551088"",""https://itra.run/images/member-pics/default.jpg"",""14:24:07"",""29"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"661,""ALVAREZ PEREZ Manuel"",""https://itra.run/RunnerSpace/ALVAREZ%20PEREZ.Manuel/551029"",""https://itra.run/images/member-pics/default.jpg"",""14:24:10"",""56"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"662,""UMPIERREZ NODA Manuela Yenayra"",""https://itra.run/RunnerSpace/UMPIERREZ%20NODA.Manuela%20Yenayra/631132"",""https://itra.run/images/member-pics/default.jpg"",""14:24:45"",""33"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"663,""MALDONADO MORILLAS Bartolome"",""https://itra.run/RunnerSpace/MALDONADO%20MORILLAS.Bartolome/2188139"",""https://itra.run/images/member-pics/default.jpg"",""14:24:54"",""28"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"664,""Aguilar Merino Tomas"",""https://itra.run/RunnerSpace/Aguilar%20Merino.Tomas/1769825"",""https://itra.run/images/member-pics/default.jpg"",""14:24:56"",""29"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"665,""REYES SALDIVIA Reinaldo"",""https://itra.run/RunnerSpace/REYES%20SALDIVIA.Reinaldo/979969"",""https://itra.run/images/member-pics/default.jpg"",""14:25:05"",""41"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"666,""YURKOV Kirill"",""https://itra.run/RunnerSpace/YURKOV.Kirill/810471"",""https://itra.run/images/member-pics/default.jpg"",""14:25:11"",""32"",""H"",""RUS"",""https://itra.run/images/CountryFlags/ru.svg"""
"667,""REBOREDO Lucia"",""https://itra.run/RunnerSpace/REBOREDO.Lucia/3059173"",""https://itra.run/images/member-pics/default.jpg"",""14:25:15"",""28"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"668,""QUINTANA DELGADO Victor Manuel"",""https://itra.run/RunnerSpace/QUINTANA%20DELGADO.Victor%20Manuel/200125"",""https://itra.run/images/member-pics/default.jpg"",""14:25:51"",""48"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"669,""VERONA GARCIA Elias"",""https://itra.run/RunnerSpace/VERONA%20GARCIA.Elias/423249"",""https://itra.run/images/member-pics/default.jpg"",""14:25:56"",""31"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"670,""ALBERT Jurij"",""https://itra.run/RunnerSpace/ALBERT.Jurij/765384"",""https://itra.run/images/member-pics/default.jpg"",""14:25:56"",""41"",""H"",""SUI"",""https://itra.run/images/CountryFlags/ch.svg"""
"671,""Bernat Llaneras Aina"",""https://itra.run/RunnerSpace/Bernat%20Llaneras.Aina/605052"",""https://itra.run/Files/Photos/pic177691_8b5099e0.jpg"",""14:26:01"",""24"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"672,""CONCEPCION MARTIN Alfredo"",""https://itra.run/RunnerSpace/CONCEPCION%20MARTIN.Alfredo/631102"",""https://itra.run/images/member-pics/default.jpg"",""14:26:02"",""52"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"673,""GONZALEZ ARTILES Aaron Heriberto"",""https://itra.run/RunnerSpace/GONZALEZ%20ARTILES.Aaron%20Heriberto/3059175"",""https://itra.run/images/member-pics/default.jpg"",""14:26:10"",""39"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"674,""GARCIA MUNIZ Borja"",""https://itra.run/RunnerSpace/GARCIA%20MUNIZ.Borja/160979"",""https://itra.run/images/member-pics/default.jpg"",""14:26:57"",""38"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"675,""OLIVARES FERREIRO David"",""https://itra.run/RunnerSpace/OLIVARES%20FERREIRO.David/161016"",""https://itra.run/images/member-pics/default.jpg"",""14:26:57"",""47"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"676,""Bellini Eduardo"",""https://itra.run/RunnerSpace/Bellini.Eduardo/1304471"",""https://itra.run/images/member-pics/default.jpg"",""14:27:07"",""53"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"677,""Ledesma Delgado David"",""https://itra.run/RunnerSpace/Ledesma%20Delgado.David/2417749"",""https://itra.run/Files/Photos/49da988dc88b4393b98452a159c339d1.jpg"",""14:27:12"",""43"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"678,""Sánchez Fernández Félix"",""https://itra.run/RunnerSpace/S%C3%A1nchez%20Fern%C3%A1ndez.F%C3%A9lix/666948"",""https://itra.run/Files/Photos/ce549dc8226540bb9df5b18f47b93cd7.jpg"",""14:27:16"",""44"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"679,""ORTEGA SANTANA Francisco Jose"",""https://itra.run/RunnerSpace/ORTEGA%20SANTANA.Francisco%20Jose/423121"",""https://itra.run/images/member-pics/default.jpg"",""14:29:02"",""40"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"680,""SAN FIEL YURENA"",""https://itra.run/RunnerSpace/SAN%20FIEL.YURENA/462724"",""https://itra.run/images/member-pics/default.jpg"",""14:29:29"",""32"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"681,""Janowska Anna"",""https://itra.run/RunnerSpace/Janowska.Anna/712109"",""https://itra.run/images/member-pics/default.jpg"",""14:29:30"",""38"",""F"",""POL"",""https://itra.run/images/CountryFlags/pl.svg"""
"682,""RUIZ ESCRIBANO SANZ Carlos"",""https://itra.run/RunnerSpace/RUIZ%20ESCRIBANO%20SANZ.Carlos/1426019"",""https://itra.run/images/member-pics/default.jpg"",""14:29:32"",""39"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"683,""THOMAS Rainer"",""https://itra.run/RunnerSpace/THOMAS.Rainer/65756"",""https://itra.run/images/member-pics/default.jpg"",""14:30:02"",""55"",""H"",""GER"",""https://itra.run/images/CountryFlags/de.svg"""
"684,""CAMPBELL Glenn"",""https://itra.run/RunnerSpace/CAMPBELL.Glenn/48322"",""https://itra.run/images/member-pics/default.jpg"",""14:30:41"",""41"",""H"",""RSA"",""https://itra.run/images/CountryFlags/za.svg"""
"685,""BAPT Gregory"",""https://itra.run/RunnerSpace/BAPT.Gregory/11158"",""https://itra.run/Files/Photos/pic11404_5d81fc66.jpg"",""14:30:53"",""36"",""H"",""FRA"",""https://itra.run/images/CountryFlags/fr.svg"""
"686,""MARTIN GARCIA Alvaro Pascual"",""https://itra.run/RunnerSpace/MARTIN%20GARCIA.Alvaro%20Pascual/798030"",""https://itra.run/images/member-pics/default.jpg"",""14:31:17"",""46"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"687,""Cabello Eva Maria"",""https://itra.run/RunnerSpace/Cabello.Eva%20Maria/1431265"",""https://itra.run/images/member-pics/default.jpg"",""14:31:41"",""38"",""F"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"688,""COGNET FANTE GERARD"",""https://itra.run/RunnerSpace/COGNET%20FANTE.GERARD/923121"",""https://itra.run/images/member-pics/default.jpg"",""14:31:50"",""56"",""H"",""FRA"",""https://itra.run/images/CountryFlags/fr.svg"""
"689,""Nogueira Rodrigo"",""https://itra.run/RunnerSpace/Nogueira.Rodrigo/2446509"",""https://itra.run/images/member-pics/default.jpg"",""14:32:10"",""35"",""H"",""POR"",""https://itra.run/images/CountryFlags/pt.svg"""
"690,""MARTIN CASTANEDA Fran"",""https://itra.run/RunnerSpace/MARTIN%20CASTANEDA.Fran/1422627"",""https://itra.run/images/member-pics/default.jpg"",""14:32:21"",""43"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"691,""FELIPE CRUZ Oscar Luis"",""https://itra.run/RunnerSpace/FELIPE%20CRUZ.Oscar%20Luis/1422145"",""https://itra.run/images/member-pics/default.jpg"",""14:32:46"",""46"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
"692,""SARATA Kuba"",""https://itra.run/RunnerSpace/SARATA.Kuba/479925"",""https://itra.run/Files/Photos/pic9927_ebd57673.jpg"",""14:33:12"",""32"",""H"",""POL"",""https://itra.run/images/CountryFlags/pl.svg"""
"693,""ACOSTA PEREZ Airam"",""https://itra.run/RunnerSpace/ACOSTA%20PEREZ.Airam/3059177"",""https://itra.run/images/member-pics/default.jpg"",""14:33:45"",""30"",""H"",""ESP"",""https://itra.run/images/CountryFlags/es.svg"""
